,tconst,title,numVotes,averageRating,genres,runtimeMinutes,startYear,popularity,id_x,overview,poster_path,id_tmdb_x,id_tmdb_y,name_x,Unnamed: 0,id_tmdb,iso_639_1,iso_3166_1,name_y,key,site,size,type,official,published_at,id_y,lien
1004,tt6338498,Vivo,21573,6.7,"Adventure,Animation,Comedy",95,2021,38.851,449406,Un kinkajou mélomane se lance dans un incroyable périple afin de livrer une chanson d'amour au nom d'un vieil ami et ainsi accomplir sa destinée.,https://image.tmdb.org/t/p/original//eRLlrhbdYE7XN6VtcZKy6o2BsOw.jpg,tt6338498,449406,"musical,monkey,animal",0,449406,fr,FR,VIVO Bande Annonce VF (2021),ijJ28JIJYIA,YouTube,1080.0,Trailer,False,2021-07-29T13:14:56.000Z,614f6bf93975610062027eef,https://www.youtube.com/watch?v=ijJ28JIJYIA
1005,tt11127680,The Chef,41942,7.5,"Drama,Thriller",92,2021,41.263,807196,"« Magic Friday » : le vendredi avant Noël, la soirée la plus fréquentée de l’année. Dans un restaurant gastronomique de Londres, côté cuisine, à quelques minutes du coup de feu, tout le personnel est en ébullition. Mais les problèmes s'accumulent autour du chef étoilé Andy Jones et de sa brigade. S'ajoute à cela la pression constante d'une clientèle toujours plus exigeante qui menace de mener le restaurant à sa perte…",https://image.tmdb.org/t/p/original//lSgg5K5nH64vAIlq9Ga1HHtXz1P.jpg,tt11127680,807196,"depression,london, england,waitress,restaurant,bartender,stress,addiction,alcoholism,chef,food critic,mental health,christmas,one take,fine dining,kitchen,based on short film,cuisine,intense",0,807196,fr,FR,"THE CHEF Bande Annonce VOST (Drame, 2022) Stephen Graham, Vinette Robinson",SN80EIvd3cs,YouTube,1080.0,Trailer,False,2021-12-03T15:00:14.000Z,61f2baf2559d2200c7c4c103,https://www.youtube.com/watch?v=SN80EIvd3cs
1006,tt2183014,La Probabilité statistique de l'amour au premier regard,32133,6.8,"Drama,Romance",91,2023,30.439,353577,"Ils craquent l'un pour l'autre dans l'avion, mais un coup du sort les sépare dès leur arrivée à Londres. Se retrouveront-ils un jour ? L'amour aime les défis !",https://image.tmdb.org/t/p/original//mCBLtujkLIw9jTpp6ZER8dtTRa3.jpg,tt2183014,353577,"based on novel or book,love at first sight,reunion,twenty something",0,353577,fr,FR,LA PROBABILITÉ STATISTIQUE DE L'AMOUR AU PREMIER REGARD Bande Annonce VF (2023),yBmHopz7OUc,YouTube,1080.0,Trailer,False,2023-08-27T15:00:44.000Z,65083597373ac200acd77c09,https://www.youtube.com/watch?v=yBmHopz7OUc
1007,tt0375912,Layer Cake,195355,7.3,"Action,Crime,Drama",105,2004,41.777,4836,"""XXXX"", un dealer de cocaïne respecté au sein de l'élite de la mafia anglaise, désire prendre sa retraite. Mais Jimmy Price, un grand ponte du milieu, lui confie une mission difficile : retrouver la fille aînée de son vieil ami Eddie Temple, un puissant criminel...",https://image.tmdb.org/t/p/original//ox8UT3r74S0OpKhTtfrs4HfMMwY.jpg,tt0375912,4836,"london, england,based on novel or book,drug smuggling,hitman,kidnapping,gangster,drug trafficking,ecstasy,cocaine,drug mule,mission of murder,murder,cafe,rooftop,neo-noir,crack head",1,4836,fr,FR,Layer Cake (VF) - Bande Annonce,1WtwK1OLD4Q,YouTube,1080.0,Clip,False,2012-08-25T17:33:17.000Z,54dc91a1c3a368310200374b,https://www.youtube.com/watch?v=1WtwK1OLD4Q
1008,tt1035736,Coco avant Chanel,42079,6.7,"Biography,Drama",105,2009,23.189,11156,"Une petite fille du centre de la France, placée dans un orphelinat avec sa soeur, et qui attend en vain tous les dimanches que son père vienne les chercher. Une chanteuse de beuglant à la voix trop faible, qui affronte un public de soldats éméchés. Une petite couturière destinée à refaire des ourlets dans l'arrière-boutique d'un tailleur de province. Une apprentie-courtisane au corps trop maigre, qui trouve refuge chez son protecteur Etienne Balsan, parmi les cocottes et les fêtards. Une amoureuse qui sait qu'elle ne sera «la femme de personne», pas même celle de Boy Capel, l'homme qui pourtant l'aimait aussi. Une rebelle que les conventions de l'époque empêchent de respirer, et qui s'habille avec les chemises de ses amants. C'est l'histoire de Coco Chanel, qui incarna la femme moderne avant de l'inventer.",https://image.tmdb.org/t/p/original//yz5JhT8ecEJLw30tvAN29LOyFcW.jpg,tt1035736,11156,"fashion designer,woman director",0,11156,fr,FR,Coco Avant Chanel - Bande Annonce Officielle - Audrey Tautou / Benoît Poelvoorde,SHLvEni23B8,YouTube,360.0,Trailer,True,2009-03-09T12:04:20.000Z,54a88b019251417e06000229,https://www.youtube.com/watch?v=SHLvEni23B8
1009,tt0283900,L'auberge espagnole,42764,7.3,"Comedy,Drama,Romance",122,2002,11.068,1555,"Xavier, un jeune homme de 25 ans, part à Barcelone pour terminer ses études en économie et apprendre l’espagnol. Cette langue est nécessaire pour occuper un poste, que lui promet un ami de son père, au ministère des Finances. Mais pour ce faire, il doit quitter sa petite amie Martine, avec qui il vit depuis quatre ans. En Espagne, Xavier cherche un logement et trouve finalement un appartement dans le centre de Barcelone qu’il compte partager avec 7 autres personnes. Chacun de ses co‐locataires est originaire d’un pays différent.",https://image.tmdb.org/t/p/original//ecrbEwFspp9I9FORVoqD8XLmUnI.jpg,tt0283900,1555,"paris, france,barcelona, spain,alcohol,roommate,single,travel,crush,relationship,break-up,celebration,group of friends",0,1555,fr,FR,L'Auberge Espagnole ( bande annonce ),ROjTfSfcvhA,YouTube,720.0,Trailer,False,2011-06-11T05:17:37.000Z,5707cb90925141022e00004c,https://www.youtube.com/watch?v=ROjTfSfcvhA
1010,tt14208870,The Fabelmans,116470,7.5,Drama,151,2022,172.353,804095,"Passionné de cinéma, Sammy Fabelman passe son temps à filmer sa famille. S’il est encouragé dans cette voie par sa mère Mitzi, dotée d’un tempérament artistique, son père Burt, scientifique accompli, considère que sa passion est surtout un passe-temps. Au fil des années, Sammy, à force de pointer sa caméra sur ses parents et ses sœurs, est devenu le documentariste de l’histoire familiale ! Il réalise même de petits films amateurs de plus en plus sophistiqués, interprétés par ses amis et ses sœurs. Mais lorsque ses parents décident de déménager dans l’ouest du pays, il découvre une réalité bouleversante sur sa mère qui bouscule ses rapports avec elle et fait basculer son avenir et celui de ses proches.",https://image.tmdb.org/t/p/original//4HNGWeWe1w0KT8A829cU5uVVeWK.jpg,tt14208870,804095,"high school,husband wife relationship,arizona,bullying,family relationships,coming of age,anti-semitism,teenage boy,filmmaking,childhood,semi autobiographical,marital problem,big dreams,thoughtful,reflective,father son relationship,mother son relationship,inspirational,adoring,comforting,compassionate,powerful,sympathetic",0,804095,fr,FR,"THE FABELMANS Bande Annonce VF (Steven Spielberg, 2022)",wvr-D5bI59A,YouTube,1080.0,Trailer,False,2022-10-13T09:25:06.000Z,63f671cb1f3319007c8be888,https://www.youtube.com/watch?v=wvr-D5bI59A
1011,tt8637428,L'Adieu,71014,7.5,"Comedy,Drama",100,2019,35.935,565310,"Lorsqu’ils apprennent que Nai Nai, leur grand-mère et mère tant aimée, est atteinte d’une maladie incurable, ses proches, selon la tradition chinoise, décident de lui cacher la vérité. Ils utilisent alors le mariage de son petit-fils comme prétexte à une réunion de famille pour partager tous ensemble ses derniers instants de bonheur. Pour sa petite fille, Billi, née en Chine mais élevée aux États-Unis, le mensonge est plus dur à respecter. Mais c’est aussi pour elle une chance de redécouvrir ses origines, et l’intensité des liens qui l’unissent à sa grand-mère.",https://image.tmdb.org/t/p/original//37nh7sdBlzgTJo9ftn84Gtj2t2B.jpg,tt8637428,565310,"grandparent grandchild relationship,family relationships,wedding,east asian lead,family reunion,grandmother,chinese american,family gathering,ethical dilemma,woman director,lung cancer,deadly disease,relationships,personal relationships,grandmother granddaughter relationship,asian american",0,565310,fr,FR,"L'Adieu (The Farewell) - ""Un crescendo d'émotions bouleversant!"" [VOST]",2FGOSGiI4e8,YouTube,1080.0,Teaser,False,2019-12-19T11:06:54.000Z,5e031454d1a893001490b328,https://www.youtube.com/watch?v=2FGOSGiI4e8
1012,tt1070874,Les Sept de Chicago,193079,7.7,"Drama,History,Thriller",129,2020,17.995,556984,"Quand la manifestation pacifique a dégénéré en affrontement violent avec la police, elle a donné lieu à l'un des procès les plus retentissants de l'histoire du pays.",https://image.tmdb.org/t/p/original//axOuJ7PJMWk9wCLlIsNu4FMjj9b.jpg,tt1070874,556984,"chicago, illinois,right and justice,political activism,black panther party,based on true story,black activist,counter-culture,historical fiction,activist,1960s,courtroom drama",0,556984,fr,FR,Les Sept de Chicago | Bande-annonce officielle VOSTFR | Netflix France,nH79C2udi5U,YouTube,1080.0,Trailer,True,2020-09-23T12:00:00.000Z,5f98673455937b0037140ee8,https://www.youtube.com/watch?v=nH79C2udi5U
1013,tt5536610,Private Life,22108,7.2,"Comedy,Drama",123,2018,21.873,458342,"Rachel et Richard tentent d'avoir un enfant. Après avoir essayé plusieurs traitements pour la fertilité et envisagé l'adoption, les possibilités de concevoir un enfant vont s'élargir quand ils rencontrent Sadie...",https://image.tmdb.org/t/p/original//ljym9jQlw1HypwZxlfsjuWcjQV8.jpg,tt5536610,458342,"marriage,in vitro fertilisation,infertility,fertility test,trying to get pregnant,woman director,fertility",0,458342,fr,FR,PRIVATE LIFE Bande Annonce VF (2018),X4XeHeHHxsE,YouTube,1080.0,Trailer,False,2018-10-05T15:25:01.000Z,6433ef72391b9c114dbbd1f7,https://www.youtube.com/watch?v=X4XeHeHHxsE
1014,tt2965412,Comet,19637,6.7,"Comedy,Drama,Romance",91,2014,17.23,276908,"La rencontre entre Dell et Kimberly est le point de départ d’une tumultueuse relation amoureuse de six ans. Une montagne russe émotionnelle, entre Paris et New York, jusqu’aux collines d’Hollywood.",https://image.tmdb.org/t/p/original//4zOOSa5zyJDvqDDKFwUQVMK6eDe.jpg,tt2965412,276908,"relationship,nonlinear timeline,meteor shower",0,276908,fr,FR,COMET - Bande Annonce VF,O0rMGhB3VM0,YouTube,1080.0,Trailer,False,2016-04-06T10:10:21.000Z,5af5dc22c3a36811960009a0,https://www.youtube.com/watch?v=O0rMGhB3VM0
1015,tt0301414,L'homme du train,7538,7.1,"Crime,Drama,Thriller",90,2002,7.148,22016,"Un mystérieux étranger descend d'un train et fait son apparition dans une petite ville. Cet individu au visage marqué, ayant pour unique bagage un sac de voyage, entre dans une pharmacie sur le point de fermer pour acheter de l'aspirine. Il fait alors la rencontre d'un professeur de français à la retraite qui lui propose de prendre un verre d'eau chez lui. Alors que tout les oppose, ils vont sympathiser et se rendre compte que l'un aurait voulu avoir la vie de l'autre. L'ancien enseignant se rêvait aventurier, tandis que le voyageur s'envisageait pantouflard.",https://image.tmdb.org/t/p/original//RVPULCXUjssqgu8hWTf9liKhVW.jpg,tt0301414,22016,"gangster,poet",0,22016,fr,FR,L'Homme du train - Bande-annonce du film de Patrice Leconte,Z0Cdiat2thM,YouTube,360.0,Trailer,False,2017-12-06T14:49:16.000Z,5aaa7d1bc3a36851e200d1ef,https://www.youtube.com/watch?v=Z0Cdiat2thM
1016,tt1869716,The East,52371,6.8,"Adventure,Crime,Drama",116,2013,19.665,87499,"Ancien agent du FBI, Sarah Moss travaille désormais pour une agence de renseignement privée qui protège les intérêts de puissants hommes d'affaires. Elle reçoit pour mission d'infiltrer The East, un mystérieux groupuscule éco-terroriste qui s'attaque aux multinationales coupables de dissimuler leurs agissements criminels.  Déterminée, ultra entraînée, Sarah parvient à s'intégrer au groupe malgré leur méfiance, et doit même participer à leur prochaine action. Mais plus elle vit avec les membres passionnés de The East, en particulier Benji, l'anarchiste, plus elle se sent écartelée entre les deux mondes et s'interroge sur elle-même...",https://image.tmdb.org/t/p/original//biM0FVEmdT762O9F1NngQCaSKZv.jpg,tt1869716,87499,"secret organization,murder,eco terrorism,environmentalism",0,87499,fr,FR,The East : Bande Annonce VOST,OiYs5h8QqlU,YouTube,1080.0,Trailer,True,2013-06-12T07:47:17.000Z,5ab557f1925141484d001f6d,https://www.youtube.com/watch?v=OiYs5h8QqlU
1017,tt8893974,Clair-obscur,16512,6.6,"Drama,Mystery,Thriller",98,2021,22.324,541524,"À New York, dans les années 20, une femme noire voit sa vie bouleversée lorsqu'elle retrouve une ancienne amie d'enfance qui se fait désormais passer pour blanche.",https://image.tmdb.org/t/p/original//bSvoPvSVZ24AJKPLA2i2On2Iizu.jpg,tt8893974,541524,"new york city,jealousy,based on novel or book,interracial relationship,racism,black and white,woman director,harlem, new york city,1920s,friendship between women,passing for white",0,541524,fr,FR,Clair-Obscur | Bande-annonce officielle VOST | Netflix France,SHfKeE4IcLs,YouTube,1080.0,Trailer,True,2021-09-23T10:00:00.000Z,61c373d5d861af005edfe612,https://www.youtube.com/watch?v=SHfKeE4IcLs
1018,tt0185125,Tout sur ma mère,102776,7.8,"Comedy,Drama,Romance",101,1999,16.35,99,"Manuela, infirmière, vit seule avec son fils Esteban, passionné de littérature. Pour l'anniversaire de Manuela, Esteban l'invite au théâtre ou ils vont voir « Un tramway nommé désir ». À la sortie, Manuela raconte à son fils qu'elle a interprété cette pièce face à son père dans le rôle de Kowalsky. C'est la première fois qu'Esteban, bouleversé, entend parler de son père. C'est alors qu'il est renversé par une voiture. Folle de douleur, Manuela part à la recherche de l'homme qu'elle a aimé, le père de son fils.",https://image.tmdb.org/t/p/original//lgiKLKvrceUfaZUB68z3f86N1gN.jpg,tt0185125,99,"drug abuse,barcelona, spain,transvestism,transplantation,madrid, spain,transsexuality,birthday,autograph,friends,lgbt,melodrama",0,99,fr,FR,Tout sur ma mère ( bande annonce VF ),tqc7MWvlVnM,YouTube,360.0,Trailer,False,2013-05-10T23:39:09.000Z,6527701ad399e600addb6018,https://www.youtube.com/watch?v=tqc7MWvlVnM
1019,tt0827713,J'ai toujours rêvé d'être un gangster,2188,7.1,"Comedy,Crime,Drama",113,2007,8.156,8281,"1 film, 4 histoires: un braqueur sans arme qui braque une femme armée, deux kidnappeurs amateurs qui enlèvent une adolescente suicidaire, deux chanteurs qui se disputent un tube, cinq septuagénaires qui se retrouvent pour un dernier braquage...",https://image.tmdb.org/t/p/original//artisvDyj9tXy7t7EI7iWcQ6mbn.jpg,tt0827713,8281,"waitress,paris, france",0,8281,fr,FR,J'AI TOUJOURS REVE D ETRE UN GANGSTER - Bande Annonce VF,8Dk_M3HF6v4,YouTube,360.0,Trailer,False,2013-02-15T10:47:37.000Z,5ad399aa925141296f002955,https://www.youtube.com/watch?v=8Dk_M3HF6v4
1020,tt1401643,Vénus noire,3004,6.8,"Drama,History",159,2010,16.313,56405,"Paris, 1817, enceinte de l'Académie Royale de Médecine. « Je n'ai jamais vu de tête humaine plus semblable à celle des singes ». Face au moulage du corps de Saartjie Baartman, l'anatomiste Georges Cuvier est catégorique. Un parterre de distingués collègues applaudit la démonstration. Sept ans plus tôt, Saartjie, quittait l'Afrique du Sud avec son maître, Caezar, et livrait son corps en pâture au public londonien des foires aux monstres. Femme libre et entravée, elle était l'icône des bas-fonds, la « Vénus Hottentote » promise au mirage d'une ascension dorée...",https://image.tmdb.org/t/p/original//1atcOo7DStKLJ94nzLul1VAXfxf.jpg,tt1401643,56405,"london, england,france,paris, france,brothel,south africa,pneumonia,domestic life,racism,poverty,prostitution,humiliation,exhibition,aristocrat,colonialism,anatomist,african woman,sexually transmitted disease",0,56405,fr,FR,VENUS NOIRE - Bande Annonce [VOST],LaVfwtbz0nU,YouTube,1080.0,Trailer,False,2019-10-31T10:16:14.000Z,5dbc77b30f2fbd00177b875a,https://www.youtube.com/watch?v=LaVfwtbz0nU
1021,tt0450664,Je vous trouve très beau,3125,6.7,"Comedy,Drama,Romance",97,2005,7.074,10268,"Aymé Pigrenet vient de perdre sa femme. Il n'est pas submergé par le chagrin, mais anéanti par le travail qu'il va devoir désormais effectuer tout seul à la ferme. Très vite, Aymé s'aperçoit qu'il ne peut pas s'en sortir. Il doit impérativement trouver une autre femme. Mais dans ce village, la chose n'est pas facile. Aymé décide alors de faire appel à une agence matrimoniale. Contrairement aux autres ""clients"", il ne recherche pas l'âme sœur mais seulement une femme solide, bien plantée sur ses deux jambes, susceptible de le seconder à la ferme. Comprenant qu'il ne recherche pas l'affectif mais l'utile, la directrice de l'agence propose à Aymé de se rendre en Roumanie où là, les filles sont prêtes à tout pour quitter la misère dans laquelle elles vivent. Et c'est effectivement en Roumanie, qu'Aymé va rencontrer Elena...",https://image.tmdb.org/t/p/original//8tn9qK9ulhBaI0SBQFaj0a2deBY.jpg,tt0450664,10268,"peasant,man looking for wife,romania,woman director",0,10268,fr,FR,Je vous trouve très beau -  bande annonce,wL9ipYqa-HY,YouTube,360.0,Trailer,True,2013-07-18T15:01:27.000Z,56e8586bc3a368408400389b,https://www.youtube.com/watch?v=wL9ipYqa-HY
1022,tt0354356,5x2,10438,6.6,"Drama,Romance",90,2004,14.465,4974,"Cinq moments de la vie d'un couple d'aujourd'hui, de la séparation jusqu'à la rencontre.",https://image.tmdb.org/t/p/original//l8w4pclO3nWO4xQvR1IhMOve8q5.jpg,tt0354356,4974,"rape,neglect of one's spouse,pregnancy,marriage,vacation,exgattin,wedding,falling in love,relationship,divorce,ex-wife,voyeurism,gay theme",0,4974,fr,FR,5x2 - Bande annonce,cz6fV5NkIMg,YouTube,360.0,Trailer,False,2023-01-16T17:04:53.000Z,63c58409c1ffbd00ba9a790a,https://www.youtube.com/watch?v=cz6fV5NkIMg
1023,tt1588337,Des hommes et des dieux,16079,7.2,"Drama,History",122,2010,23.906,46332,"Un monastère perché dans les montagnes du Maghreb, dans les années 1990. Huit moines chrétiens français vivent en harmonie avec leurs frères musulmans. Quand une équipe de travailleurs étrangers est massacrée par un groupe islamiste, la terreur s’installe dans la région. L'armée propose une protection aux moines, mais ceux-ci refusent. Doivent-ils partir? Malgré les menaces grandissantes qui les entourent, la décision des moines de rester coûte que coûte, se concrétise jour après jour… Ce film s’inspire librement de la vie des Moines Cisterciens de Tibhirine en Algérie de 1993 jusqu’à leur enlèvement en 1996.",https://image.tmdb.org/t/p/original//g2MwFq3htJm55jkAOnm2VGaD8qK.jpg,tt1588337,46332,"sunrise,faith,hostage,peace,monk,koran,evacuation,medicine,protection,based on true story,religion,terrorism,algeria",0,46332,fr,FR,DES HOMMES ET DES DIEUX - Bande Annonce Officielle,1q0W494MktQ,YouTube,480.0,Trailer,True,2012-09-04T12:12:54.000Z,62867c3057530e006786097e,https://www.youtube.com/watch?v=1q0W494MktQ
1024,tt0411270,De battre mon cœur s'est arrêté,20487,7.2,"Crime,Drama,Music",108,2005,13.61,1553,"A 28 ans, Tom semble marcher sur les traces de son père dans l'immobilier véreux. Mais une rencontre fortuite le pousse à croire qu'il pourrait être le pianiste concertiste de talent qu'il rêvait de devenir, à l'image de sa mère. Sans cesser ses activités, il tente de préparer une audition.",https://image.tmdb.org/t/p/original//jx1uqLxK51x6gNaSO7jpYd1P5md.jpg,tt0411270,1553,"estate agent,concert,paris, france,parent child relationship,loss of loved one,classical music,chinese woman,piano lessons,squatter,pianist,life changing,piano,new life,life and career",0,1553,fr,FR,De Battre Mon Coeur S'est Arrete trailer TTM re-cut,hYw9lq_csu0,YouTube,480.0,Trailer,False,2013-11-14T23:50:01.000Z,554e4dbac3a3681950002368,https://www.youtube.com/watch?v=hYw9lq_csu0
1025,tt1436562,Rio,248121,6.9,"Adventure,Animation,Comedy",96,2011,100.982,46195,"Blu, un perroquet bleu d’une espèce très rare, quitte sa petite ville sous la neige et le confort de sa cage pour s’aventurer au cœur des merveilles exotiques de Rio de Janeiro. Sachant qu’il n’a jamais appris à voler, l’aventure grandiose qui l’attend au Brésil va lui faire perdre quelques plumes ! Heureusement, ses nouveaux amis hauts en couleurs sont prêts à tout réveiller le héros qui est en lui, et lui faire découvrir tout le sens de l’expression « prendre son envol ».",https://image.tmdb.org/t/p/original//6A4PpkdHvkRvrgY8FHkK61v3kka.jpg,tt1436562,46195,"rio de janeiro,pet,carnival,parrot,musical,canary,jungle,samba,animal,duringcreditsstinger,pets,cartoon bird,brazilian cinema",0,46195,fr,FR,RIO bande-annonce VF,51o_vzq-nwc,YouTube,1080.0,Trailer,True,2010-12-13T11:12:09.000Z,5a24929fc3a3680b9d0c729d,https://www.youtube.com/watch?v=51o_vzq-nwc
1026,tt1563738,Un jour,167392,7.0,"Drama,Romance",107,2011,71.947,51828,"Emma et Dexter passent la nuit ensemble après leur soirée de fin d’étude et décident… de rester amis. Lui est insouciant et frivole, elle est bourrée de complexes. Pendant 20 ans, Dexter et Emma vont s’adorer, se séparer, se détester, se manquer… finiront-ils par comprendre qu’ils ne sont jamais aussi heureux que lorsqu’ils sont ensemble ?",https://image.tmdb.org/t/p/original//1rpoKxtVTdjT2fe7pp9mPs2gm3E.jpg,tt1563738,51828,"based on novel or book,comedian,love,author,writer,divorce,friends in love,woman director,missed opportunity",2,51828,fr,FR,Un jour / One Day : bande-annonce officielle,lW3KYiuliR4,YouTube,1080.0,Trailer,True,2011-05-27T18:40:49.000Z,5e7a1192cabfe4001524e487,https://www.youtube.com/watch?v=lW3KYiuliR4
1027,tt0164368,Au coeur du mensonge,2494,6.6,"Crime,Drama",113,1999,7.544,45515,"Des enfants découvrent dans un port de Bretagne le corps d'Eloïse, dix ans. Elle a été étranglée. La première personne interrogée par Frédérique Lesage, jeune commissaire récemment promue est René, professeur de dessin, dernière personne a avoir vu Eloïse. René et sa femme, Viviane, infirmière à domicile, sont bien acceptés dans le village, mais ce ne sont pas des natifs. Germain-Roland Desmot, écrivain à succès surmédiatisé, est la star du pays. Viviane se laisse charmer. La rumeur à propos de René s'amplifie quand une seconde mort violente finit de tétaniser la ville.",https://image.tmdb.org/t/p/original//neoU774gH3hERN8wojyPbEhoVeI.jpg,tt0164368,45515,child murder,0,45515,fr,FR,Au cœur du mensonge (1998) bande annonce,s8KEqDb3nn8,YouTube,360.0,Trailer,False,2016-03-22T14:45:41.000Z,5f1ee7c20e597b003345d12f,https://www.youtube.com/watch?v=s8KEqDb3nn8
1028,tt0363163,La Chute,374826,8.2,"Biography,Drama,History",156,2004,36.347,613,"Berlin, avril 1945. Le IIIe Reich agonise. Les combats font rage dans les rues de la capitale. Hitler, accompagné de ses généraux et de ses plus proches partisans, s'est réfugié dans son bunker, situé dans les jardins de la Chancellerie. À ses côtés, Traudl Junge, la secrétaire particulière du Führer, refuse de l'abandonner. Tandis qu'à l'extérieur la situation se dégrade, Hitler vit ses dernières heures et la chute du régime.",https://image.tmdb.org/t/p/original//65SbewZc6xPsQ9cydXZhF1hVOh2.jpg,tt0363163,613,"dying and death,based on novel or book,nazi,clerk,dictator,poison,despair,traitor,world war ii,bunker,destroy,testament,capitulation,soviet military,race politics,national socialism,ideology,minister,national socialist party,historical figure,german shepherd,1940s,adolf hitler",0,613,fr,FR,La Chute ( bande annonce VOST ),zTD7r8hpOzU,YouTube,360.0,Trailer,False,2011-09-23T21:11:41.000Z,533ec655c3a3685448000499,https://www.youtube.com/watch?v=zTD7r8hpOzU
1029,tt3700392,Heidi,7075,7.4,"Drama,Family",111,2015,25.233,365045,"Heidi, une jeune orpheline, part vivre chez son grand-père dans les montagnes des Alpes suisses. D'abord effrayée par ce vieil homme solitaire, elle apprend vite à l'aimer et découvre la beauté des alpages avec Peter, son nouvel ami. Mais la tante d'Heidi, estimant qu'il ne s'agit pas là d'une éducation convenable, place la fillette dans une riche famille de la ville. Heidi va-t-elle supporter cette vie, loin de la montagne et de son grand-père ?",https://image.tmdb.org/t/p/original//j08K7UNJ4hTZJLAdi5Q6q62uJDn.jpg,tt3700392,365045,"friendship,orphan,family,swiss alps",0,365045,fr,FR,HEIDI - Bande Annonce VF,Z0XanqUpdMg,YouTube,1080.0,Trailer,True,2015-12-11T14:56:57.000Z,5abf60f9925141601e024432,https://www.youtube.com/watch?v=Z0XanqUpdMg
1030,tt5827916,Une vie cachée,28099,7.4,"Biography,Drama,Romance",174,2019,23.913,403300,"Inspiré de faits réels. Franz Jägerstätter, paysan autrichien, refuse de se battre aux cotés des nazis. Reconnu coupable de trahison par le régime hitlerien, il est passible de la peine capitale. Mais portés par sa foi inébranlable et son amour pour sa femme, Fani, et ses enfants, Franz reste un homme libre.",https://image.tmdb.org/t/p/original//dKpUUhKccnIgqP9AyHHp8wUQ4dA.jpg,tt5827916,403300,"husband wife relationship,nazi,world war ii,austria,biography,conscientious objector,free will,saint,farmer,strong man,integrity,prison brutality,ostracism,saints,sainthood,alpine village,christian faith,anti-nazi,alps",0,403300,fr,FR,UNE VIE CACHEE - Spot 20sec [VOST],F0j5zrYJFZs,YouTube,1080.0,Teaser,True,2019-12-10T18:21:52.000Z,5deff84ff6fd180015ee4a23,https://www.youtube.com/watch?v=F0j5zrYJFZs
1031,tt23561236,Fiction à L'Américaine,72591,7.5,"Comedy,Drama",117,2023,74.25,1056360,"Monk est un romancier frustré qui en a assez de l'establishment qui profite du divertissement noir qui s'appuie sur des tropes fatigués et offensants. Pour prouver son point de vue, il utilise un pseudonyme pour écrire son propre livre noir extravagant, un livre qui le propulse au cœur de l'hypocrisie et de la folie qu'il prétend dédaigner.",https://image.tmdb.org/t/p/original//eTyxDvtOpmTWy7rlXXCAhLsXhEP.jpg,tt23561236,1056360,"sibling relationship,boston, massachusetts,writing,race politics,satire,alzheimer's disease,dysfunctional family,pseudonym,family drama,lgbt,racial stereotype,dramedy,publishing,mother son relationship,race relations,black stories",0,1056360,fr,FR,Fiction Américaine,9MY6KFvjnds,YouTube,1080.0,Trailer,True,2023-11-28T16:50:04.000Z,6624df332e2b2c0130655f22,https://www.youtube.com/watch?v=9MY6KFvjnds
1032,tt1568921,Arrietty : Le Petit Monde des Chapardeurs,104116,7.6,"Adventure,Animation,Drama",94,2010,46.881,51739,"Dans la banlieue de Tokyo, sous le plancher d’une vieille maison perdue au cœur d’un immense jardin, la minuscule Arrietty vit en secret avec sa famille. Ce sont des Chapardeurs. Arrietty connaît les règles : on n’emprunte que ce dont on a besoin, en tellement petite quantité que les habitants de la maison ne s’en aperçoivent pas. Plus important encore, on se méfie du chat, des rats, et interdiction absolue d’être vus par les humains sous peine d’être obligés de déménager et de perdre cet univers miniature fascinant fait d’objets détournés. Arrietty sait tout cela. Pourtant, lorsqu’un jeune garçon, Sho, arrive à la maison pour se reposer avant une grave opération, elle sent que tout sera différent. Entre la jeune fille et celui qu’elle voit comme un géant, commence une aventure et une amitié que personne ne pourra oublier…",https://image.tmdb.org/t/p/original//1rlhCRuz2GYrJEKjYPfK2IJv8aD.jpg,tt1568921,51739,"based on novel or book,cat,forest,based on children's book,little people,dollhouse,anime",0,51739,fr,FR,"Arrietty, le petit monde des chapardeurs - Bande annonce [VF|HD]",RYwYgH9uA_8,YouTube,720.0,Trailer,False,2010-11-23T23:29:54.000Z,5935907d92514174af0000d9,https://www.youtube.com/watch?v=RYwYgH9uA_8
